TimeStamp,DataID,DataID2,DeviceID,DeviceData
2022-10-29 12:17:30.029127,18481580,18521597,18,9.4 100 987.1 9.4 0
2022-10-29 13:17:30.006081,18485240,18525197,18,9.6 99 986.4 9.5 0
2022-10-29 14:17:29.493968,18488899,18528796,18,9.9 98 985.6 9.6 0
2022-10-29 15:17:30.002478,18492560,18532397,18,9.9 96 984.9 9.5 0
2022-10-29 16:17:30.055026,18496220,18535997,18,9.7 98 984.2 9.5 0
2022-10-29 17:17:30.033819,18499880,18539597,18,9.6 99 983.4 9.5 0
2022-10-29 18:17:30.022620,18503540,18543197,18,9.7 99 982.4 9.6 0
2022-10-29 19:17:30.032855,18507200,18546797,18,9.7 99 981.6 9.6 0
2022-10-29 20:17:29.993329,18510860,18550397,18,9.6 100 980.7 9.6 0
2022-10-29 21:17:30.032319,18514520,18553997,18,9.5 100 979.7 9.5 0
2022-10-29 22:17:30.017967,18518180,18557597,18,9.6 100 979 9.6 0
2022-10-29 23:17:30.033688,18521840,18561197,18,9.7 100 977.8 9.7 0
2022-10-30 00:17:30.025925,18525500,18564797,18,9.8 100 976.5 9.8 0
2022-10-30 01:17:30.018507,18529160,18568397,18,9.9 100 975.7 9.9 0
2022-10-30 02:17:30.008283,18532820,18571997,18,10.5 100 975.1 10.5 0
2022-10-30 03:17:30.013843,18536481,18575598,18,10.9 100 974.4 10.9 0
2022-10-30 04:17:30.016739,18540141,18579198,18,11 100 973.9 11 0
2022-10-30 05:17:30.019184,18543801,18582798,18,11.1 97 973.6 10.7 0
2022-10-30 06:17:30.025307,18547461,18586398,18,10.6 92 973.8 9.4 0
2022-10-30 07:17:30.025545,18551121,18589998,18,9.8 93 973.9 8.7 0
2022-10-30 08:17:30.030378,18554781,18593598,18,9.2 92 973.8 8.1 0
2022-10-30 09:17:30.049909,18558441,18597198,18,9.1 84 974.4 6.6 0
2022-10-30 10:17:30.048233,18562101,18600798,18,8 73 974.7 3.5 0
2022-10-30 11:17:30.017709,18565761,18604398,18,7.7 72 974.4 3.2 0
2022-10-30 12:17:30.005565,18569421,18607998,18,7.5 73 974.1 3 0
2022-10-30 13:17:30.008416,18573081,18611598,18,7.8 75 973.7 3.6 0
2022-10-30 14:17:29.568650,18576741,18615198,18,5.8 83 974 3.2 0
2022-10-30 15:17:30.047716,18580401,18618798,18,5.5 77 973.9 1.9 0
2022-10-30 16:17:30.098851,18584061,18622398,18,2.3 96 974.8 1.8 0
2022-10-30 17:17:30.062415,18587721,18625998,18,2.2 93 974.9 1.3 0
2022-10-30 18:17:30.045219,18591381,18629598,18,1.7 99 975.5 1.7 0
2022-10-30 19:17:30.038912,18595041,18633198,18,1.5 91 976.3 0.3 0
2022-10-30 20:17:30.107414,18598701,18636798,18,1.1 91 976.1 -0.1 0
2022-10-30 21:17:30.039631,18602361,18640398,18,0.8 92 976 -0.2 0
2022-10-30 22:17:30.084296,18606021,18643998,18,0.6 86 976 -1.3 0
2022-10-30 23:17:30.059795,18609682,18647599,18,0.4 83 976 -2 0
2022-10-31 00:17:30.057261,18613342,18651199,18,0.2 79 975.9 -2.8 0
2022-10-31 01:17:30.044729,18617002,18654799,18,0.1 79 975.9 -2.9 0
2022-10-31 02:17:30.070396,18620662,18658399,18,-0.1 81 975.7 -2.5 0
2022-10-31 03:17:30.089812,18624322,18661999,18,0.1 79 975.1 -3 0
2022-10-31 04:17:30.049065,18627982,18665599,18,0.2 77 975 -3.1 0
2022-10-31 05:17:30.066799,18631642,18669199,18,-0.8 94 975.3 -1.5 0
2022-10-31 06:17:30.080274,18635302,18672799,18,-1 100 975.1 -1 0
2022-10-31 07:17:30.065674,18638962,18676399,18,-0.8 96 975.3 -1.2 0
2022-10-31 08:17:30.074080,18642622,18679999,18,-0.7 97 976.1 -1.1 0
2022-10-31 09:17:30.037123,18646282,18683599,18,-0.3 97 977.3 -0.6 0
2022-10-31 10:17:30.081764,18649942,18687199,18,0.5 98 978.7 0.3 0
2022-10-31 11:17:30.095038,18653602,18690799,18,1.4 92 980.1 0.3 0
2022-10-31 12:17:30.075879,18657262,18694399,18,1.8 86 981.3 -0.1 0
2022-10-31 13:17:30.078135,18660922,18697999,18,2.3 84 982.4 0 0
2022-10-31 14:17:29.564981,18664582,18701599,18,2.2 87 982.7 0.3 0
2022-10-31 15:17:30.072964,18668242,18705199,18,2.2 87 983.1 0.3 0
2022-10-31 16:17:30.094853,18671902,18708799,18,2.4 88 983.7 0.6 0
2022-10-31 17:17:30.058560,18675563,18712400,18,2.6 87 984.4 0.8 0
2022-10-31 18:17:30.081795,18679223,18716000,18,2.6 86 985.1 0.6 0
2022-10-31 19:17:30.082439,18682883,18719600,18,2.5 84 985.9 0.3 0
2022-10-31 20:17:30.052876,18686543,18723200,18,2.3 86 986.5 0.2 0
2022-10-31 21:17:30.073490,18690203,18726800,18,2 87 987.1 0.1 0
2022-10-31 22:17:30.071303,18693863,18730400,18,1.7 87 987.7 0 0
2022-10-31 23:17:30.047693,18697523,18734000,18,1.6 86 988.5 -0.4 0
